mmsi;source;locDate;locTime;lon;lat;sog;cog;trueHeading;maneuverIndicator;navigationStatus;rot;positionAccuracy;imo;callSign;shipName;aisShipType;destination;eta;shipDraught;shipLength;shipWidth;flagIsoCode2
538004590;ASS;27/05/2013;06:19:07;53.9731033333;-22.7156416667;13.6;244.3;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;06:20:27;53.9682883333;-22.7177966667;13.6;245.1;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;06:22:47;53.9597633333;-22.721645;13.4;242.5;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;06:23:17;53.9579483333;-22.7224516667;13.4;243.8;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;06:24:19;53.9543533333;-22.724095;13.4;244.9;245;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;06:39:08;53.9010083333;-22.7486616667;13.3;244.0;245;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:52:07;53.639;-22.8677116667;13.2;244.3;246;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:53:56;53.6324933333;-22.87061;13.0;243.7;245;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:54:07;53.63191;-22.8708616667;13.0;244.1;245;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:55:07;53.62839;-22.8725133333;13.0;242.5;245;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:55:37;53.6266433333;-22.8733366667;13.1;243.1;245;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:56:37;53.6231716667;-22.87489;13.0;244.7;247;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:56:47;53.622575;-22.87514;12.9;245.0;247;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:56:57;53.6219766667;-22.87538;13.0;245.3;247;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:57:37;53.6196233333;-22.87636;13.0;245.5;246;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:57:47;53.6190466667;-22.87663;12.9;244.5;246;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;07:58:56;53.61497;-22.878395;13.0;242.9;246;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;08:00:39;53.6090333333;-22.8810016667;13.0;244.1;246;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;08:28:59;53.509285;-22.92196;12.7;245.2;246;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;09:32:38;53.2828966667;-23.0147266667;12.8;243.3;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;09:34:38;53.27588;-23.0178483333;13.0;244.2;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;09:34:47;53.275345;-23.0180616667;13.0;246.0;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;09:36:27;53.2695;-23.020645;13.0;246.0;245;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;09:36:47;53.2683083333;-23.02115;13.0;245.1;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
538004590;ASS;27/05/2013;09:36:58;53.26767;-23.0214233333;13.0;243.6;244;0;0;0.0;0;9460863.0;V7XW7;OCEAN DESTINY;70;SANTOS,BRAZIL;13/06/2013 12:00:00;5.2;190;32;MH
373352000;ASS;27/05/2013;07:53:15;56.039905;-22.513435;12.7;247.9;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:53:35;56.038735;-22.5139066667;12.7;246.5;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:54:05;56.0369733333;-22.5146116667;12.7;246.4;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:54:26;56.0357333333;-22.5150866667;12.7;247.5;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:54:56;56.0339583333;-22.5157616667;12.7;248.5;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:56:56;56.0269316667;-22.5184816667;12.6;247.2;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:57:15;56.0258333333;-22.5189016667;12.7;246.3;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:57:26;56.0251933333;-22.5191483333;12.7;246.1;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:57:27;56.0251933333;-22.5191483333;12.7;246.1;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:57:36;56.0246066667;-22.519385;12.6;246.5;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:57:45;56.024075;-22.519595;12.7;246.8;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:57:56;56.0234333333;-22.51985;12.7;246.4;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:58:26;56.021675;-22.5205366667;12.6;247.2;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;07:59:05;56.01941;-22.5213883333;12.5;247.7;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;08:00:15;56.0153283333;-22.5230266667;12.6;244.6;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;08:25:57;55.9256716667;-22.5580816667;12.6;248.2;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;09:34:26;55.686795;-22.6489183333;12.6;251.7;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;09:34:46;55.685615;-22.649315;12.5;248.5;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;09:34:55;55.6850766667;-22.6494916667;12.5;248.6;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;09:35:05;55.6844933333;-22.6496783333;12.5;249.1;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;09:36:26;55.6796883333;-22.6512483333;12.5;249.7;247;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
373352000;ASS;27/05/2013;09:36:46;55.6785133333;-22.6516383333;12.5;250.2;246;0;0;0.0;0;9582489.0;3FEB6;CECILIA B;70;PONTA UBO;14/06/2013 12:00:00;13.4;227;32;PA
253077000;ASS;26/05/2013;18:25:07;55.9276833333;-19.720765;12.6;285.0;285;0;0;0.0;0;9499723.0;LXHA;HOME AND AWAY;37;TAMATAVE;28/05/2013 03:00:00;8.7;18;5;LU
253077000;ASS;26/05/2013;18:32:55;55.8992833333;-19.7139816667;12.6;284.0;285;0;0;0.0;0;9499723.0;LXZE;MV ENDEAVOR;70;TAMATAVE;28/05/2013 03:00:00;8.7;170;27;LU
253077000;ASS;26/05/2013;18:35:25;55.89025;-19.711765;12.5;284.0;285;0;0;0.0;0;9499723.0;LXHA;MV ENDEAVOR;37;TAMATAVE;28/05/2013 03:00:00;8.7;18;5;LU
253077000;ASS;26/05/2013;18:36:34;55.8861666667;-19.7107816667;12.6;284.0;285;0;0;0.0;0;9499723.0;LXHA;MV ENDEAVOR;37;TAMATAVE;28/05/2013 03:00:00;8.7;18;5;LU
253077000;ASS;26/05/2013;18:36:44;55.88545;-19.7105983333;12.6;284.0;285;0;0;0.0;0;9499723.0;LXHA;MV ENDEAVOR;37;TAMATAVE;28/05/2013 03:00:00;8.7;18;5;LU
253077000;ASS;26/05/2013;18:37:44;55.8818833333;-19.7097816667;12.6;283.0;284;0;0;0.0;0;9499723.0;LXHA;MV ENDEAVOR;37;TAMATAVE;28/05/2013 03:00:00;8.7;18;5;LU
253077000;ASS;26/05/2013;18:38:34;55.8789666667;-19.7090483333;12.6;284.0;286;0;0;0.0;0;9499723.0;LXHA;MV ENDEAVOR;37;TAMATAVE;28/05/2013 03:00:00;8.7;18;5;LU
253077000;ASS;26/05/2013;18:38:54;55.8778666667;-19.7087483333;12.4;284.0;286;0;0;0.0;0;9499723.0;LXHA;MV ENDEAVOR;37;TAMATAVE;28/05/2013 03:00:00;8.7;18;5;LU
253077000;ASS;26/05/2013;20:00:37;55.5738333333;-19.634865;13.4;285.0;286;0;0;0.0;0;9499723.0;LXHA;;37;;;;18;5;LU
253077000;ASS;26/05/2013;21:35:57;55.2136666667;-19.5467316667;12.8;283.0;286;0;0;0.0;0;9499723.0;LXHA;;0;;;;18;5;LU
253077000;ASS;26/05/2013;23:18:17;54.84025;-19.4544983333;12.7;284.0;288;0;0;0.0;0;9499723.0;LXHA;;0;;;;18;5;LU
253077000;ASS;26/05/2013;23:29:26;54.7998333333;-19.443415;12.9;286.0;289;0;0;0.0;0;9499723.0;LXZE;HOME AND AWAY;70;TAMATAVE;28/05/2013 03:00:00;8.7;170;27;LU
229286000;ASS;23/05/2013;00:15:01;55.766805;-21.7725683333;12.7;242.0;243;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;01:59:30;55.4243883333;-21.9312516667;11.9;242.8;241;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;02:10:29;55.38966;-21.9483883333;11.8;243.1;241;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;03:52:41;55.0618;-22.1018016667;12.1;245.2;248;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;05:42:50;54.705165;-22.2564833333;11.2;243.9;239;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;06:34:30;54.5483566667;-22.3291683333;11.7;243.6;240;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;06:44:49;54.5160333333;-22.3436183333;11.5;244.3;240;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;07:31:29;54.3774666667;-22.412225;11.1;241.0;238;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;07:56:16;54.30437;-22.448045;11.2;242.6;239;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;07:56:56;54.3023183333;-22.4490083333;11.1;243.0;239;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;07:58:28;54.2977816667;-22.4511483333;11.2;242.3;240;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;07:58:36;54.2973266667;-22.4513566667;11.2;242.8;240;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;07:59:06;54.2958283333;-22.4520733333;11.2;243.2;239;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;07:59:36;54.2943316667;-22.4528016667;11.3;243.5;240;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;08:01:07;54.289755;-22.4549883333;11.3;243.9;239;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;08:09:30;54.2648833333;-22.4670533333;11.1;243.0;239;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;09:19:41;54.04972;-22.56394;11.2;246.6;244;0;0;0.0;0;9464651.0;9HA3204;MINI;70;PORT LOUIS/MART;;9.1;254;43;MT
229286000;ASS;23/05/2013;09:35:47;54.0001916667;-22.5856733333;11.2;241.3;239;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;09:36:26;53.9982516667;-22.5866333333;11.2;241.8;239;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;09:36:38;53.9977066667;-22.586905;11.3;242.2;240;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;09:37:26;53.9952916667;-22.5881;11.2;240.6;240;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;11:13:36;53.7157483333;-22.7241283333;10.5;244.0;242;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;11:14:48;53.7124133333;-22.7256816667;10.5;243.3;242;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;11:15:07;53.711505;-22.7260983333;10.6;243.0;241;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;17:46:37;52.5420983333;-23.2597733333;11.2;245.7;245;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;17:47:17;52.5400566667;-23.2606716667;11.2;245.3;244;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;17:47:37;52.5390283333;-23.2611216667;11.2;243.8;245;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;17:47:58;52.537955;-23.2615816667;11.2;245.1;244;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;17:48:08;52.53744;-23.2618083333;11.2;244.7;244;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;17:48:17;52.5369883333;-23.2620166667;11.2;244.0;245;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;17:48:47;52.5354083333;-23.2627066667;11.3;243.8;244;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;17:50:37;52.529805;-23.2651983333;11.3;246.0;245;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
229286000;ASS;23/05/2013;18:13:29;52.460685;-23.2968733333;11.1;242.9;244;0;0;0.0;0;9464651.0;9HA3204;MINI;70;BEIRA MOZAMBIQUE;28/05/2013 21:00:00;9.0;254;43;MT
566415000;ASS;23/05/2013;05:42:49;55.9226266667;-20.4786533333;15.1;237.3;240;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;06:33:55;55.72565;-20.5883166667;15.3;240.5;242;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;06:44:01;55.6865416667;-20.609235;13.4;240.2;242;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;07:32:09;55.54267;-20.6889633333;11.7;239.6;244;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;07:33:34;55.5386216667;-20.6910466667;11.6;240.5;244;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;08:03:32;55.4466616667;-20.7373983333;11.7;242.5;246;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;08:08:48;55.4300866667;-20.7454133333;11.7;243.0;246;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;08:16:51;55.4053633333;-20.7574;11.7;243.0;246;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;08:34:12;55.3491033333;-20.7752483333;11.7;263.0;265;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;08:49:11;55.3076833333;-20.7940633333;10.9;185.8;179;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;09:03:10;55.3267033333;-20.8002666667;2.6;23.6;28;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;09:17:15;55.3287883333;-20.7970616667;0.4;100.5;74;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;09:21:19;55.32888;-20.7977866667;0.9;181.3;85;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;09:30:15;55.328415;-20.7999483333;1.0;201.9;88;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;09:35:56;55.32761;-20.8014966667;1.1;210.5;94;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;09:44:13;55.32608;-20.8036266667;1.0;218.9;105;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;10:00:53;55.3226616667;-20.807515;1.0;228.6;122;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;10:16:14;55.3194933333;-20.8109483333;1.0;220.6;114;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;10:29:11;55.3162083333;-20.813995;1.5;226.9;122;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;10:52:31;55.3100116667;-20.81905;1.3;226.9;124;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;11:06:51;55.3063716667;-20.8223866667;1.2;216.7;122;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;11:11:28;55.305415;-20.82362;1.2;223.0;119;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;11:19:54;55.3033266667;-20.8257133333;1.1;224.2;119;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;23/05/2013;19:48:11;55.316465;-20.9320866667;0.1;178.0;88;0;5;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;24/05/2013;00:02:56;54.6359066667;-20.5687083333;11.3;297.9;299;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;24/05/2013;01:51:57;54.3035916667;-20.4128716667;11.6;299.0;298;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;24/05/2013;03:38:06;53.9875383333;-20.2598666667;11.4;301.0;301;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;PORT REUNION;23/05/2013 14:00:00;10.7;195;34;SG
566415000;ASS;24/05/2013;05:30:55;53.63585;-20.0934233333;12.0;295.1;298;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;TOAMASINA;25/05/2013 08:00:00;10.5;195;34;SG
566415000;ASS;24/05/2013;06:08:36;53.5215266667;-20.0387383333;11.0;300.5;300;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;TOAMASINA;25/05/2013 08:00:00;10.5;195;34;SG
566415000;ASS;24/05/2013;07:21:26;53.3171116667;-19.9307266667;11.0;300.0;300;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;TOAMASINA;25/05/2013 08:00:00;10.5;195;34;SG
566415000;ASS;24/05/2013;07:40:45;53.26039;-19.904135;11.2;293.9;297;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;TOAMASINA;25/05/2013 08:00:00;10.5;195;34;SG
566415000;ASS;24/05/2013;09:05:16;53.0092983333;-19.7840133333;11.6;296.5;298;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;TOAMASINA;25/05/2013 08:00:00;10.5;195;34;SG
566415000;ASS;24/05/2013;10:59:56;52.6682433333;-19.617675;11.3;297.4;301;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;TOAMASINA;25/05/2013 08:00:00;10.5;195;34;SG
566415000;ASS;24/05/2013;12:49:57;52.3465666667;-19.4617883333;11.1;296.8;301;0;0;0.0;0;9289180.0;9V9863;SAFMARINE CAMEROUN;71;TOAMASINA;25/05/2013 08:00:00;10.5;195;34;SG
