,MMSI,STATUS,SPEED,COURSE,HEADING,LAT,LON,TIMESTAMP UTC,STATION
126987,636015536,0,129,239,239,-21.01117,54.53669,2012-11-16 11:58,TER
127000,636015536,0,130,239,238,-21.01919,54.52245,2012-11-16 12:02,TER
127011,636015536,0,130,238,238,-21.023629999999997,54.514790000000005,2012-11-16 12:05,TER
127012,660000800,7,81,2,511,-21.14785,54.53321,2012-11-20 15:01,TER
127020,660003100,0,77,88,86,-21.04593,54.259919999999994,2012-11-20 15:03,TER
127021,660000800,7,83,2,511,-21.14255,54.53325,2012-11-20 15:04,TER
127029,660001400,7,86,45,511,-21.11045,54.22821999999999,2012-11-20 15:06,TER
127030,660003100,0,77,92,86,-21.04599,54.26608,2012-11-20 15:06,TER
127039,660000800,7,83,358,511,-21.13104,54.53331,2012-11-20 15:09,TER
127041,660003100,0,76,88,84,-21.046,54.27535,2012-11-20 15:10,TER
127049,660001400,7,88,51,511,-21.10202,54.238719999999994,2012-11-20 15:11,TER
127051,660000800,7,84,359,511,-21.12027,54.533280000000005,2012-11-20 15:13,TER
127054,660003100,0,78,89,85,-21.04605,54.284580000000005,2012-11-20 15:14,TER
127061,660000800,7,83,1,511,-21.11499,54.533269999999995,2012-11-20 15:16,TER
127065,660001400,7,88,51,511,-21.09481,54.24821,2012-11-20 15:16,TER
127068,660003100,0,77,90,86,-21.046110000000002,54.292930000000005,2012-11-20 15:18,TER
127070,660000800,7,79,358,511,-21.10744,54.53321,2012-11-20 15:19,TER
127077,660001400,7,88,51,511,-21.08961,54.2551,2012-11-20 15:19,TER
127083,660001400,7,89,50,511,-21.08597,54.25991,2012-11-20 15:22,TER
127086,660000800,7,83,359,511,-21.09745,54.5332,2012-11-20 15:23,TER
127091,660003100,0,76,85,85,-21.04563,54.30587,2012-11-20 15:23,TER
127094,660000800,7,80,358,511,-21.09207,54.533159999999995,2012-11-20 15:26,TER
127096,660003100,0,77,85,85,-21.04535,54.31118000000001,2012-11-20 15:26,TER
127102,660001400,7,88,50,511,-21.07865,54.26954,2012-11-20 15:26,TER
127106,660001400,7,89,50,511,-21.07449,54.27494,2012-11-20 15:29,TER
127110,660003100,0,77,87,84,-21.04478,54.32101,2012-11-20 15:30,TER
127112,660000800,7,83,359,511,-21.08125,54.53311,2012-11-20 15:30,TER
127120,660000800,7,84,1,511,-21.07574,54.53311,2012-11-20 15:33,TER
127251,636015536,0,131,238,238,-21.034489999999998,54.496140000000004,2012-11-16 12:10,TER
127269,636015536,0,132,238,238,-21.04283,54.48178000000001,2012-11-16 12:15,TER
127287,636015536,0,132,239,237,-21.05183,54.46609,2012-11-16 12:19,TER
127295,636015536,0,132,238,237,-21.05641,54.45822,2012-11-16 12:22,TER
127311,636015536,0,131,239,238,-21.064629999999998,54.443780000000004,2012-11-16 12:26,TER
127322,636015536,0,130,237,237,-21.072779999999998,54.42944,2012-11-16 12:30,TER
127337,636015536,0,130,238,238,-21.08109,54.415040000000005,2012-11-16 12:35,TER
127402,660002600,7,35,222,291,-21.148000000000003,54.33953,2012-11-18 09:12,TER
127423,660002600,7,15,259,311,-21.144270000000002,54.33775,2012-11-18 09:16,TER
127430,660002600,7,18,335,334,-21.14132,54.33645,2012-11-18 09:20,TER
127438,660002600,7,88,65,63,-21.13845,54.3413,2012-11-18 09:24,TER
127444,660002600,7,85,66,64,-21.135270000000002,54.34907,2012-11-18 09:27,TER
127453,660002600,7,89,69,68,-21.13103,54.36015,2012-11-18 09:32,TER
127460,660002600,7,88,69,69,-21.12699,54.37155,2012-11-18 09:36,TER
127464,660001400,7,87,49,511,-21.06816,54.28297,2012-11-20 15:33,TER
127468,660003100,0,77,87,85,-21.04436,54.330169999999995,2012-11-20 15:34,TER
127485,660000800,7,84,1,511,-21.06573,54.533030000000004,2012-11-20 15:37,TER
127488,660001400,7,88,50,511,-21.061410000000002,54.29173,2012-11-20 15:37,TER
127500,660003100,0,76,90,87,-21.043879999999998,54.340030000000006,2012-11-20 15:38,TER
127507,660001400,7,88,50,511,-21.05779,54.296369999999996,2012-11-20 15:40,TER
127516,660000800,7,81,1,511,-21.0565,54.53301,2012-11-20 15:41,TER
127518,660003100,0,76,89,83,-21.04359,54.34686,2012-11-20 15:41,TER
127523,660003100,0,77,88,87,-21.04334,54.35213,2012-11-20 15:44,TER
127528,660001400,7,89,50,511,-21.05049,54.30587,2012-11-20 15:44,TER
127532,660000800,7,84,359,511,-21.04644,54.532869999999996,2012-11-20 15:45,TER
127541,660003100,0,78,89,86,-21.04297,54.362019999999994,2012-11-20 15:48,TER
127544,660001400,7,88,51,511,-21.04383,54.31469,2012-11-20 15:49,TER
127548,660000800,7,82,357,511,-21.03406,54.532509999999995,2012-11-20 15:51,TER
127553,660003100,0,78,90,85,-21.04251,54.37189,2012-11-20 15:52,TER
127558,660001400,7,89,53,511,-21.03731,54.32374,2012-11-20 15:53,TER
127563,660003100,0,77,86,85,-21.04215,54.37721,2012-11-20 15:55,TER
127565,660000800,7,82,357,511,-21.02168,54.532,2012-11-20 15:56,TER
127576,660001400,7,88,53,511,-21.02946,54.334880000000005,2012-11-20 15:58,TER
127578,636015536,0,131,238,237,-21.08871,54.401759999999996,2012-11-16 12:39,TER
127587,636015536,0,130,239,237,-21.09814,54.38521,2012-11-16 12:44,TER
127609,636015536,0,129,238,236,-21.10625,54.37087,2012-11-16 12:48,TER
127622,636015536,0,129,238,236,-21.11515,54.355740000000004,2012-11-16 12:53,TER
127638,636015536,0,129,237,236,-21.12282,54.342780000000005,2012-11-16 12:57,TER
127656,636015536,0,129,239,238,-21.13178,54.32767,2012-11-16 13:01,TER
127664,636015536,0,129,238,237,-21.13614,54.32009,2012-11-16 13:04,TER
127676,636015536,0,129,238,237,-21.14367,54.306999999999995,2012-11-16 13:08,TER
127806,636015536,0,127,238,238,-21.15236,54.29173,2012-11-16 13:12,TER
127815,636015536,0,127,239,237,-21.15602,54.285219999999995,2012-11-16 13:15,TER
127829,636015536,0,127,238,237,-21.16402,54.27126,2012-11-16 13:19,TER
127846,636015536,0,127,238,237,-21.17199,54.25734,2012-11-16 13:23,TER
127854,636015536,0,128,237,238,-21.18008,54.24341,2012-11-16 13:27,TER
127859,660000300,0,74,320,511,-21.86798,54.54531,2012-11-16 13:30,TER
127861,636015536,0,129,238,238,-21.18447,54.23579,2012-11-16 13:30,TER
127870,636015536,0,129,238,238,-21.190089999999998,54.22609,2012-11-16 13:33,TER
127873,660000300,0,72,320,511,-21.86039,54.5383,2012-11-16 13:35,TER
127881,636015536,0,127,237,237,-21.19954,54.209869999999995,2012-11-16 13:38,TER
127885,660000300,0,71,320,511,-21.85337,54.5316,2012-11-16 13:39,TER
127897,636015536,0,125,237,237,-21.20767,54.196130000000004,2012-11-16 13:42,TER
127899,660000300,0,71,318,511,-21.847520000000003,54.52585,2012-11-16 13:43,TER
127904,636015536,0,124,237,238,-21.21266,54.18776999999999,2012-11-16 13:45,TER
127907,660000300,0,70,319,511,-21.84405,54.52255,2012-11-16 13:46,TER
127912,660000300,0,69,318,511,-21.839679999999998,54.51841999999999,2012-11-16 13:49,TER
127914,636015536,0,124,237,238,-21.221410000000002,54.17311,2012-11-16 13:49,TER
127915,227556000,7,77,291,511,-21.259629999999998,54.629259999999995,2012-11-16 13:50,TER
127916,660003100,0,75,86,84,-21.04165,54.38703,2012-11-20 15:59,TER
127921,660000300,0,79,132,511,-20.97373,54.16285,2012-11-20 16:01,TER
127929,660001400,7,89,52,511,-21.02352,54.34311999999999,2012-11-20 16:02,TER
127935,660003100,0,76,85,84,-21.040860000000002,54.399119999999996,2012-11-20 16:04,TER
127937,660000800,7,86,359,511,-21.001479999999997,54.530809999999995,2012-11-20 16:05,TER
127943,660001400,7,86,52,511,-21.01758,54.351259999999996,2012-11-20 16:06,TER
127947,660000800,7,84,359,511,-20.99428,54.53095,2012-11-20 16:08,TER
127954,660001400,7,86,51,511,-21.014039999999998,54.35593000000001,2012-11-20 16:09,TER
127955,660003100,0,76,83,85,-21.040210000000002,54.408930000000005,2012-11-20 16:09,TER
127968,660001400,7,87,60,511,-21.0072,54.36541,2012-11-20 16:13,TER
127969,660003100,0,77,88,86,-21.03953,54.419669999999996,2012-11-20 16:13,TER
127974,660000300,0,78,155,511,-20.99699,54.18441,2012-11-20 16:15,TER
127978,660001400,7,85,68,511,-21.00483,54.37085,2012-11-20 16:16,TER
127979,660003100,0,76,88,84,-21.03921,54.42491999999999,2012-11-20 16:16,TER
127985,660000300,0,77,169,511,-21.003120000000003,54.186659999999996,2012-11-20 16:18,TER
127991,660001400,7,86,78,511,-21.00275,54.37902,2012-11-20 16:19,TER
127992,660003100,0,77,85,83,-21.0387,54.43255,2012-11-20 16:19,TER
128003,660001400,7,85,82,511,-21.00145,54.38985,2012-11-20 16:23,TER
128004,660003100,0,75,87,84,-21.03814,54.44226,2012-11-20 16:23,TER
128013,660000300,0,76,184,511,-21.017889999999998,54.18745,2012-11-20 16:25,TER
128019,660003100,0,75,86,86,-21.03749,54.45121999999999,2012-11-20 16:27,TER
128020,660001400,7,84,83,511,-21.00026,54.40065,2012-11-20 16:28,TER
128027,660000300,0,75,188,511,-21.024739999999998,54.186440000000005,2012-11-20 16:28,TER
128036,660002600,7,90,69,68,-21.12323,54.382180000000005,2012-11-18 09:41,TER
128045,660002600,7,91,70,69,-21.1197,54.39209,2012-11-18 09:45,TER
128051,660002600,7,92,73,72,-21.11668,54.40221999999999,2012-11-18 09:49,TER
128059,660002600,7,87,72,74,-21.11344,54.413219999999995,2012-11-18 09:53,TER
128071,660002600,7,86,72,73,-21.110039999999998,54.42484,2012-11-18 09:58,TER
128081,660002600,7,86,75,77,-21.1073,54.43581,2012-11-18 10:02,TER
128090,660002600,7,86,76,77,-21.10454,54.44765,2012-11-18 10:07,TER
128098,660002600,7,87,76,77,-21.10127,54.46205,2012-11-18 10:12,TER
128103,660002600,7,89,75,75,-21.09995,54.46795,2012-11-18 10:15,TER
128112,660002600,7,85,76,76,-21.09746,54.47886,2012-11-18 10:19,TER
128120,660002600,7,89,76,76,-21.09495,54.48998,2012-11-18 10:23,TER
128124,660002600,7,87,76,78,-21.09366,54.49588000000001,2012-11-18 10:26,TER
128134,660002600,7,86,76,77,-21.09098,54.507690000000004,2012-11-18 10:30,TER
128144,636015536,0,124,236,238,-21.22573,54.16585,2012-11-16 13:52,TER
128151,660000300,0,70,320,511,-21.832929999999998,54.51185,2012-11-16 13:53,TER
128155,227556000,7,77,287,511,-21.256510000000002,54.619890000000005,2012-11-16 13:54,TER
128160,636015536,0,122,237,238,-21.23435,54.151540000000004,2012-11-16 13:56,TER
128161,660000300,0,68,318,511,-21.82612,54.505480000000006,2012-11-16 13:58,TER
128164,227556000,7,79,295,511,-21.25331,54.610380000000006,2012-11-16 13:58,TER
128167,227556000,7,79,290,511,-21.2516,54.605090000000004,2012-11-16 14:01,TER
128169,636015536,0,123,235,238,-21.24247,54.13831,2012-11-16 14:01,TER
128170,660000300,0,69,319,511,-21.81982,54.49945,2012-11-16 14:02,TER
128175,636015536,0,123,241,242,-21.24764,54.1288,2012-11-16 14:04,TER
128180,227556000,7,80,290,511,-21.24813,54.59483,2012-11-16 14:05,TER
128183,660000300,0,69,321,511,-21.81392,54.49395,2012-11-16 14:06,TER
128186,227556000,7,80,288,511,-21.24644,54.58965,2012-11-16 14:08,TER
128189,227556000,7,78,291,511,-21.24417,54.583009999999994,2012-11-16 14:11,TER
128190,660000300,0,69,320,511,-21.807560000000002,54.487809999999996,2012-11-16 14:11,TER
128196,227556000,7,79,289,511,-21.23934,54.56893,2012-11-16 14:17,TER
128198,660000300,0,72,312,511,-21.797620000000002,54.478590000000004,2012-11-16 14:17,TER
128202,636015536,0,124,240,242,-21.27232,54.08215,2012-11-16 14:18,TER
128207,227556000,7,78,290,511,-21.23604,54.55936,2012-11-16 14:21,TER
128209,636015536,0,124,240,241,-21.27733,54.072590000000005,2012-11-16 14:21,TER
128210,660000300,0,72,317,511,-21.79119,54.4724,2012-11-16 14:22,TER
128212,636015536,0,123,239,242,-21.28257,54.06295,2012-11-16 14:24,TER
128215,227556000,7,78,292,511,-21.23309,54.550630000000005,2012-11-16 14:25,TER
128217,660000300,0,70,321,511,-21.78472,54.466319999999996,2012-11-16 14:26,TER
128223,227556000,7,77,291,511,-21.231370000000002,54.5456,2012-11-16 14:28,TER
128225,636015536,0,123,240,242,-21.29007,54.0492,2012-11-16 14:29,TER
128228,660000300,0,69,321,511,-21.77815,54.460409999999996,2012-11-16 14:30,TER
128230,227556000,7,78,286,511,-21.2279,54.53558,2012-11-16 14:32,TER
128231,660000300,0,71,321,511,-21.77415,54.45674,2012-11-16 14:33,TER
128232,636015536,0,123,238,241,-21.29769,54.035619999999994,2012-11-16 14:33,TER
128236,227556000,7,78,290,511,-21.226110000000002,54.53051,2012-11-16 14:35,TER
128240,660000300,0,70,318,511,-21.767229999999998,54.450230000000005,2012-11-16 14:38,TER
128241,636015536,0,124,238,242,-21.306070000000002,54.02094,2012-11-16 14:38,TER
128244,227556000,7,78,291,511,-21.22279,54.521190000000004,2012-11-16 14:39,TER
128249,660000300,0,69,319,511,-21.76118,54.44472,2012-11-16 14:42,TER
128251,227556000,7,79,292,511,-21.21961,54.51246999999999,2012-11-16 14:43,TER
128257,660002600,7,86,77,77,-21.08843,54.51859,2012-11-18 10:35,TER
128394,660002600,7,88,75,77,-21.08576,54.52941,2012-11-18 10:39,TER
128707,660003100,0,76,87,86,-21.03709,54.4565,2012-11-20 16:30,TER
128712,660001400,7,83,84,511,-20.99922,54.41146,2012-11-20 16:32,TER
128721,660000300,0,74,189,511,-21.03365,54.18501,2012-11-20 16:33,TER
128724,660003100,0,73,85,82,-21.036260000000002,54.466840000000005,2012-11-20 16:34,TER
128732,660001400,7,68,184,511,-21.00083,54.41624,2012-11-20 16:37,TER
128733,660003100,0,74,86,85,-21.03578,54.47201,2012-11-20 16:37,TER
128739,660000300,0,73,190,511,-21.04435,54.18305,2012-11-20 16:38,TER
128750,660003100,0,75,82,86,-21.035020000000003,54.48151,2012-11-20 16:41,TER
128752,660001400,7,78,197,511,-21.00989,54.41413000000001,2012-11-20 16:41,TER
128760,660001400,7,78,196,511,-21.01534,54.41226999999999,2012-11-20 16:44,TER
128766,660003100,0,74,88,85,-21.034270000000003,54.49111,2012-11-20 16:45,TER
128774,660000300,0,75,193,511,-21.06384,54.17876,2012-11-20 16:48,TER
128777,660001400,7,76,200,511,-21.02414,54.40914,2012-11-20 16:48,TER
128780,660003100,0,76,85,85,-21.03349,54.5,2012-11-20 16:49,TER
128784,660001400,7,78,199,511,-21.0288,54.40729,2012-11-20 16:51,TER
128788,660003100,0,74,84,84,-21.033070000000002,54.50521,2012-11-20 16:52,TER
128793,660000300,0,74,193,511,-21.073529999999998,54.17661,2012-11-20 16:52,TER
128802,660001400,7,78,198,511,-21.03691,54.4041,2012-11-20 16:55,TER
128804,660000300,0,76,193,511,-21.08107,54.17485,2012-11-20 16:56,TER
128805,660003100,0,75,79,82,-21.0317,54.51481999999999,2012-11-20 16:56,TER
128809,660000800,7,39,87,511,-20.8856,54.529669999999996,2012-11-20 16:57,TER
128816,660003100,0,75,78,78,-21.0307,54.52065,2012-11-20 16:59,TER
128817,660001400,7,77,198,511,-21.04574,54.40088000000001,2012-11-20 16:59,TER
129047,660000300,0,70,319,511,-21.75479,54.4387,2012-11-16 14:46,TER
129050,227556000,7,82,293,511,-21.2159,54.502419999999994,2012-11-16 14:48,TER
129057,660000300,0,72,317,511,-21.74781,54.432230000000004,2012-11-16 14:51,TER
129059,227556000,7,80,290,511,-21.21221,54.49225,2012-11-16 14:52,TER
129068,660000300,0,71,318,511,-21.73985,54.42488,2012-11-16 14:56,TER
129069,227556000,7,79,292,511,-21.2091,54.48347,2012-11-16 14:56,TER
129081,227556000,7,81,290,511,-21.20729,54.47833000000001,2012-11-16 14:59,TER
129083,636015536,0,126,238,242,-21.34828,53.95491,2012-11-16 14:59,TER
129121,660000300,0,69,319,511,-21.73304,54.418369999999996,2012-11-16 15:01,TER
129158,227556000,7,79,291,511,-21.20391,54.468959999999996,2012-11-16 15:03,TER
129502,660000300,0,75,197,511,-21.09071,54.17236,2012-11-20 17:01,TER
129508,660001400,7,76,199,511,-21.05445,54.39751999999999,2012-11-20 17:03,TER
129509,660003100,0,74,81,79,-21.02895,54.53083,2012-11-20 17:03,TER
129517,660000300,0,75,199,511,-21.10069,54.16883000000001,2012-11-20 17:06,TER
129518,660001400,7,78,198,511,-21.05914,54.3957,2012-11-20 17:06,TER
129519,660003100,0,74,81,79,-21.028129999999997,54.53591,2012-11-20 17:06,TER
129520,660000800,7,4,147,511,-20.88637,54.53021,2012-11-20 17:06,TER
129534,660001400,7,77,200,511,-21.06723,54.39261,2012-11-20 17:10,TER
129535,660000300,0,74,199,511,-21.109289999999998,54.1656,2012-11-20 17:10,TER
129536,660003100,0,77,79,78,-21.02669,54.545519999999996,2012-11-20 17:10,TER
129588,660000300,0,75,199,511,-21.11717,54.16259,2012-11-20 17:14,TER
129590,660001400,7,77,199,511,-21.07674,54.388940000000005,2012-11-20 17:14,TER
129591,660003100,0,76,80,81,-21.02538,54.5552,2012-11-20 17:14,TER
129801,660002600,7,85,74,78,-21.08278,54.54107,2012-11-18 10:44,TER
130322,660001400,7,77,200,511,-21.0814,54.38705,2012-11-20 17:17,TER
130324,660003100,0,77,82,80,-21.02477,54.560340000000004,2012-11-20 17:17,TER
130355,660000300,0,76,201,511,-21.127670000000002,54.158590000000004,2012-11-20 17:19,TER
130364,660001400,7,76,200,511,-21.09084,54.38332,2012-11-20 17:21,TER
130366,660003100,0,73,82,78,-21.02355,54.57088,2012-11-20 17:21,TER
130371,660000300,0,76,198,511,-21.132360000000002,54.156859999999995,2012-11-20 17:22,TER
130375,660003100,0,74,83,79,-21.02299,54.575230000000005,2012-11-20 17:24,TER
130380,660001400,7,78,200,511,-21.09954,54.37987,2012-11-20 17:26,TER
130385,660000300,0,76,201,511,-21.14159,54.1533,2012-11-20 17:26,TER
130390,660003100,0,75,80,79,-21.021720000000002,54.58485,2012-11-20 17:28,TER
130397,660000300,0,75,199,511,-21.149520000000003,54.15026999999999,2012-11-20 17:30,TER
130398,660001400,7,75,201,511,-21.10882,54.37611,2012-11-20 17:30,TER
130468,660002600,7,85,76,74,-21.07992,54.55195,2012-11-18 10:48,TER
130518,660003100,0,76,81,77,-21.02055,54.59449,2012-11-20 17:32,TER
130520,660000300,0,76,200,511,-21.15417,54.1484,2012-11-20 17:33,TER
130521,660001400,7,76,199,511,-21.1135,54.374340000000004,2012-11-20 17:33,TER
130531,660003100,0,76,83,82,-21.0193,54.60425,2012-11-20 17:36,TER
130536,660000300,0,78,201,511,-21.16279,54.1449,2012-11-20 17:37,TER
130537,660001400,7,78,200,511,-21.12215,54.37101,2012-11-20 17:37,TER
130545,660003100,0,77,81,80,-21.018279999999997,54.612590000000004,2012-11-20 17:40,TER
130551,660000300,0,76,200,511,-21.17204,54.14119,2012-11-20 17:42,TER
130552,660001400,7,76,200,511,-21.13139,54.3674,2012-11-20 17:42,TER
130557,660003100,0,76,83,79,-21.017310000000002,54.62008,2012-11-20 17:43,TER
130563,660003100,0,77,82,78,-21.01659,54.62534,2012-11-20 17:46,TER
130566,660000300,0,76,199,511,-21.18058,54.13769,2012-11-20 17:46,TER
130567,660001400,7,76,199,511,-21.13991,54.364090000000004,2012-11-20 17:46,TER
130576,660000800,7,3,166,511,-20.88787,54.53297,2012-11-20 17:50,TER
130579,660000300,0,74,204,511,-21.18921,54.134080000000004,2012-11-20 17:50,TER
130580,660001400,7,76,199,511,-21.14852,54.360780000000005,2012-11-20 17:50,TER
130587,660000300,0,76,202,511,-21.19375,54.13216,2012-11-20 17:53,TER
130588,660001400,7,77,200,511,-21.15321,54.358940000000004,2012-11-20 17:53,TER
130597,660000300,0,26,163,511,-21.19598,54.131730000000005,2012-11-20 17:56,TER
130602,660001400,7,76,202,511,-21.16249,54.35527,2012-11-20 17:57,TER
130612,660000300,0,5,105,511,-21.19639,54.1327,2012-11-20 18:00,TER
130618,660001400,7,78,200,511,-21.17118,54.3518,2012-11-20 18:02,TER
130622,660000300,0,5,121,511,-21.19652,54.13307,2012-11-20 18:03,TER
130630,636090778,0,217,59,58,-21.59283,53.64533,2012-11-21 22:09,TER
130642,636090778,0,217,59,57,-21.579829999999998,53.66883000000001,2012-11-21 22:13,TER
130656,636090778,0,217,59,57,-21.569329999999997,53.68767,2012-11-21 22:17,TER
130667,636090778,0,218,58,56,-21.555670000000003,53.71233,2012-11-21 22:21,TER
130678,636090778,0,194,58,57,-21.54267,53.73566999999999,2012-11-21 22:25,TER
130685,636090778,0,219,59,57,-21.53567,53.748169999999995,2012-11-21 22:28,TER
130694,636090778,0,218,59,56,-21.52267,53.771330000000006,2012-11-21 22:32,TER
130705,636090778,0,219,58,56,-21.50933,53.795,2012-11-21 22:36,TER
130716,636090778,0,218,58,57,-21.49567,53.8195,2012-11-21 22:40,TER
130721,636090778,0,219,59,57,-21.48883,53.831830000000004,2012-11-21 22:43,TER
130728,636090778,0,219,58,57,-21.474829999999997,53.856669999999994,2012-11-21 22:47,TER
130735,636090778,0,219,60,58,-21.462,53.88,2012-11-21 22:51,TER
130741,636015536,0,125,237,241,-21.356370000000002,53.941230000000004,2012-11-16 15:03,TER
130748,660000300,0,67,313,511,-21.727079999999997,54.412330000000004,2012-11-16 15:05,TER
130751,227556000,7,79,357,511,-21.197779999999998,54.4623,2012-11-16 15:07,TER
130755,660000300,0,67,323,511,-21.7189,54.4049,2012-11-16 15:11,TER
130756,227556000,7,81,358,511,-21.19032,54.462030000000006,2012-11-16 15:11,TER
130767,227556000,7,79,359,511,-21.18056,54.46181,2012-11-16 15:15,TER
130768,660000300,0,67,320,511,-21.71276,54.399190000000004,2012-11-16 15:15,TER
130772,636015536,0,127,238,242,-21.38285,53.895480000000006,2012-11-16 15:18,TER
130775,660000300,0,67,319,511,-21.70664,54.39354,2012-11-16 15:19,TER
130776,227556000,7,82,0,511,-21.16994,54.46155,2012-11-16 15:20,TER
130779,660000300,0,69,318,511,-21.70334,54.39043,2012-11-16 15:22,TER
130784,227556000,7,79,0,511,-21.15935,54.46145,2012-11-16 15:24,TER
130791,660000300,0,65,320,511,-21.69618,54.384009999999996,2012-11-16 15:27,TER
130794,227556000,7,81,357,511,-21.14951,54.46139,2012-11-16 15:29,TER
130799,660000300,0,66,321,511,-21.68969,54.37785,2012-11-16 15:31,TER
130802,227556000,7,83,2,511,-21.13883,54.46126999999999,2012-11-16 15:33,TER
130807,227556000,7,82,355,511,-21.13364,54.461330000000004,2012-11-16 15:36,TER
130808,660000300,0,68,323,511,-21.68347,54.37243,2012-11-16 15:36,TER
130818,227556000,7,80,359,511,-21.12386,54.46106999999999,2012-11-16 15:40,TER
130819,660000300,0,66,323,511,-21.67718,54.36695,2012-11-16 15:40,TER
130825,660000300,0,69,323,511,-21.67095,54.361430000000006,2012-11-16 15:44,TER
130826,227556000,7,80,359,511,-21.11411,54.460980000000006,2012-11-16 15:44,TER
130857,660001400,7,78,196,511,-21.18009,54.34836,2012-11-20 18:06,TER
130863,660000300,0,5,121,511,-21.19678,54.1337,2012-11-20 18:08,TER
130874,660001400,7,78,196,511,-21.18996,54.3455,2012-11-20 18:11,TER
130879,660000300,0,6,127,511,-21.19709,54.134319999999995,2012-11-20 18:12,TER
130889,660001400,7,79,202,511,-21.199370000000002,54.34149,2012-11-20 18:15,TER
130893,660000300,0,5,113,511,-21.19736,54.13494,2012-11-20 18:17,TER
130898,660001400,7,82,202,511,-21.20695,54.33813000000001,2012-11-20 18:19,TER
130906,660000300,0,5,87,511,-21.197570000000002,54.13548,2012-11-20 18:20,TER
130917,660001400,7,80,203,511,-21.21584,54.3342,2012-11-20 18:23,TER
130921,660000300,0,6,116,511,-21.197770000000002,54.13592,2012-11-20 18:24,TER
130924,660001400,7,82,202,511,-21.22063,54.332119999999996,2012-11-20 18:26,TER
130931,660000300,0,5,123,511,-21.1979,54.1364,2012-11-20 18:27,TER
130937,660000800,7,2,95,511,-20.89031,54.53559,2012-11-20 18:29,TER
130938,660001400,7,79,201,511,-21.22879,54.328619999999994,2012-11-20 18:30,TER
130943,660000300,0,5,101,511,-21.19811,54.13704,2012-11-20 18:31,TER
130956,660001400,7,80,201,511,-21.23835,54.324490000000004,2012-11-20 18:34,TER
130962,660000300,0,4,118,511,-21.19835,54.13766999999999,2012-11-20 18:36,TER
130965,660001400,7,79,201,511,-21.24383,54.3222,2012-11-20 18:37,TER
130973,636090778,0,216,58,57,-21.4495,53.902330000000006,2012-11-21 22:55,TER
130988,636090778,0,217,58,57,-21.436329999999998,53.9255,2012-11-21 22:59,TER
130996,636090778,0,218,59,58,-21.42933,53.938,2012-11-21 23:02,TER
131006,636090778,0,220,59,58,-21.4165,53.961330000000004,2012-11-21 23:06,TER
131019,636090778,0,218,59,58,-21.403170000000003,53.98517,2012-11-21 23:10,TER
131028,636090778,0,220,58,57,-21.39017,54.0085,2012-11-21 23:14,TER
131041,636090778,0,221,59,58,-21.37483,54.035669999999996,2012-11-21 23:19,TER
131054,636090778,0,220,59,58,-21.361829999999998,54.059169999999995,2012-11-21 23:23,TER
131066,636090778,0,219,60,58,-21.348670000000002,54.08266999999999,2012-11-21 23:27,TER
131091,660001400,7,78,202,511,-21.253239999999998,54.31816,2012-11-20 18:42,TER
131094,660000300,0,4,96,511,-21.198610000000002,54.13861,2012-11-20 18:42,TER
131107,660001400,7,78,201,511,-21.26142,54.31475,2012-11-20 18:46,TER
131109,660000300,0,5,109,511,-21.19877,54.139140000000005,2012-11-20 18:46,TER
131121,660000300,0,4,110,511,-21.19889,54.13952,2012-11-20 18:49,TER
131122,660001400,7,78,198,511,-21.2702,54.31116,2012-11-20 18:50,TER
131130,660000300,0,6,99,511,-21.199,54.13994,2012-11-20 18:52,TER
131137,660001400,7,76,201,511,-21.27885,54.307759999999995,2012-11-20 18:54,TER
131141,660000300,0,5,119,511,-21.19916,54.14046,2012-11-20 18:55,TER
131146,660001400,7,79,200,511,-21.28358,54.305859999999996,2012-11-20 18:57,TER
131152,660000300,0,6,114,511,-21.1993,54.140859999999996,2012-11-20 18:58,TER
131158,660001400,7,77,201,511,-21.29159,54.30262,2012-11-20 19:01,TER
131165,660000300,0,5,103,511,-21.19953,54.14153,2012-11-20 19:02,TER
131171,660001400,7,76,200,511,-21.30029,54.29917,2012-11-20 19:05,TER
131182,660001400,7,77,199,511,-21.305629999999997,54.29705,2012-11-20 19:08,TER
131184,660000300,0,5,125,511,-21.19988,54.14246,2012-11-20 19:08,TER
131195,636090778,0,216,59,57,-21.336170000000003,54.105,2012-11-21 23:31,TER
131204,636090778,0,216,61,58,-21.3235,54.1275,2012-11-21 23:35,TER
131214,636090778,0,218,59,58,-21.3105,54.1505,2012-11-21 23:40,TER
131223,636090778,0,218,60,57,-21.296999999999997,54.175,2012-11-21 23:44,TER
131238,636090778,0,217,59,58,-21.284329999999997,54.19733000000001,2012-11-21 23:48,TER
131253,636090778,0,219,59,59,-21.2705,54.222,2012-11-21 23:52,TER
131264,636090778,0,215,59,59,-21.25733,54.245169999999995,2012-11-21 23:57,TER
131275,636090778,0,214,60,59,-21.24517,54.26716999999999,2012-11-22 00:01,TER
131288,636090778,0,213,58,58,-21.23183,54.29133,2012-11-22 00:05,TER
131303,636090778,0,215,58,58,-21.21883,54.3145,2012-11-22 00:09,TER
131440,660002600,7,88,74,76,-21.07699,54.562819999999995,2012-11-18 10:53,TER
131448,660002600,7,90,75,77,-21.07405,54.573780000000006,2012-11-18 10:57,TER
131459,660002600,7,89,75,78,-21.07106,54.58565,2012-11-18 11:01,TER
